"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-98.70","50.05","BEAVER","5040166","2008-01-01","2008","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-02","2008","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-03","2008","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-04","2008","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-05","2008","01","05","†","","","","","","","","","","","2.2","","0.0","","2.2","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-06","2008","01","06","†","","","","","","","","","","","","","","","","","0","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-07","2008","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-08","2008","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-09","2008","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-10","2008","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-11","2008","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-12","2008","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-13","2008","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-14","2008","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-15","2008","01","15","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-16","2008","01","16","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-17","2008","01","17","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-18","2008","01","18","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-19","2008","01","19","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-20","2008","01","20","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-21","2008","01","21","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-22","2008","01","22","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-23","2008","01","23","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-24","2008","01","24","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-25","2008","01","25","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-26","2008","01","26","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-27","2008","01","27","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-28","2008","01","28","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-29","2008","01","29","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-30","2008","01","30","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-01-31","2008","01","31","†","","","","","","","","","","","0.0","","2.0","","2.0","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-01","2008","02","01","†","","","","","","","","","","","","","","","","","0","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-02","2008","02","02","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-03","2008","02","03","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-04","2008","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-05","2008","02","05","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-06","2008","02","06","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-07","2008","02","07","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-08","2008","02","08","†","","","","","","","","","","","0.0","","2.0","","2.0","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-09","2008","02","09","†","","","","","","","","","","","","","","","","","0","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-10","2008","02","10","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-11","2008","02","11","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-12","2008","02","12","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-13","2008","02","13","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-14","2008","02","14","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-15","2008","02","15","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-16","2008","02","16","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-17","2008","02","17","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-18","2008","02","18","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-19","2008","02","19","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-20","2008","02","20","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-21","2008","02","21","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-22","2008","02","22","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-23","2008","02","23","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-24","2008","02","24","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-25","2008","02","25","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-26","2008","02","26","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-27","2008","02","27","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-28","2008","02","28","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-02-29","2008","02","29","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-01","2008","03","01","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-02","2008","03","02","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-03","2008","03","03","†","","","","","","","","","","","0.0","","2.0","","2.0","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-04","2008","03","04","†","","","","","","","","","","","","","","","","","0","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-05","2008","03","05","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-06","2008","03","06","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-07","2008","03","07","†","","","","","","","","","","","0.0","","3.0","","3.0","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-08","2008","03","08","†","","","","","","","","","","","","","","","","","0","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-09","2008","03","09","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-10","2008","03","10","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-11","2008","03","11","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-12","2008","03","12","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-13","2008","03","13","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-14","2008","03","14","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-15","2008","03","15","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-16","2008","03","16","","","","","","","","","","","","","","","","","","","","","","",""
"-98.70","50.05","BEAVER","5040166","2008-03-17","2008","03","17","","","","","","","","","","","","","","","","","","","","","","",""
